id,tweet,label
8927,#apple fuck your business model and sorry mr stone Confusion,0.0
8928,#brazil #brazilian #me girl#girl #purple #hair #day #jeans #samsung #xadrez,1.0
8929,new blog post how notConfusion to maintain a relationship with a nongeek part 1Confusion #relationship #geek #iphone,1.0
8930,belated thanks to my beloved mwah #gift #samsung #instadaily #picoftheday,1.0
8931,new iphone5 yeeeah  #iphone #my #black #amazing #im #yeah #five #apple #california #lol,1.0
8932,the new #apple update is pissin me off bring back the old lock screen please,1.0
8933,after hour of trying to sort out my apple id i have finally sorted the bastard,1.0
8934,so i guess imma be a samsung user now dont worry apple i still have my ipad Confusion #samsung,1.0
8935,peace#peace #mydubai #monster #q8 #qatar #eos #iphone5s #pic #arab #apple ,1.0
8936,bilalakhtar96 troll troll troll troll troll troll troll troll troll troll troll #hateipad there you go trolled over You,1.0
8937,happy happy happy new phone Happyfaceorsmiley #samsung #galaxy #s4 #newphone,1.0
8938,typical selfie with my ukrainian case #selfie #iphone #ukrainian #flag #brunette #lips,1.0
8939,my phone wa at 2 this morning because it decided not to charge #samsung,0.0
8940,show himher you love them with this cute lil iphone app #romance #gift #girlfriend #wife #iphone #app,1.0
8941,whoever deal with the wrath if sav tomorrow god bless your soul because youll be dealing with one pissed bitch,1.0
8942,is the #killer app how to win #business and #influence #friends #iphone,0.0
8943,the #prophet a a #husband #iphone #android #kindle #book february 26 2017 a,1.0
8944,overall not a shabby sunday #puremichigan #lakemichigan #upnorth #upnorthmichigan #views #sky #selfie #sunday #beach #vibes #chill #calm #morning #iphonex #northport ,1.0
8945,new phone #samsunggalaxys3 #newphone it #samsung #addicted ## #ithinkiaminlove #smile ,1.0
8946,console 2 joystick travel bag charger 2cds game #ynwa #yangonmiri #sony #ps4,1.0
8947,hey #apple due to one of your #hawaii #alamoana associate mistake you just cost me 120 more per year on my #att bill,0.0
8948,doruku jonjones yeah man 20 hour is way too much another reason to,0.0
8949,jumping off the iphone bandwagon now aw #sony #xperiaz #phone,1.0
8950,empairs hahaha #me #friends #girl #young #weekend #bored #samsung #funny #crazy #lol #pink,1.0
8951,spending money on your honey infographic #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,1.0
8952,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 2lv6,1.0
8953,thanks for amplifying # brasil #vivo phone company rant k009034 newphoneguide thats what make #socialmedia powerful #brazil,1.0
8954,#imac freeze #fuckyou #apple xd movistar hq w 2 othersConfusion,1.0
8955,#utpol #goldenglobes giant #rhoa moonlight beauty and the beast jake gyllenhaal  #appstore #ios #iphone #ipad #love,1.0
8956,going to my family #family #brown #hair #blue #eyes #smile #english #german #girl #apple,1.0
8957,selfie #hat #mcd #bon #folga #night #iphone #apple #goodnight #playing #goodvibes,1.0
8958,bkquinn maventheavenger umi dont crochet can i bring my flash drive for hp or dvdr i dont have an ipod clubawesome,1.0
8959,i cant believe my phone wont charge again it wa fixedlast month #samsung #teamapple,1.0
8960,finally got my new s3yay #samsung #s3 #smartphone #new #me #mine #32gb #nikon ,1.0
8961,Happyfaceorsmiley homecooked #dinner #thick a # #caramel #apple #sweet #potato #food,1.0
8962,happy new year welcome 2016 #new #year #fireworks #sony #like4like #instachile #world,1.0
8963,photo yeah baby #me #iphone #christmas #iphone5s #yay #gold #bestparentsever #smiles,1.0
8964,need this phone case nickiminaj #iphone #case #nickiminaj #greatest #sexy #bestfriend #need #want #i,1.0
8965,looking for great #valentine gift for your loved one how about giving them #flowergarden expandConfusion #iphone,1.0
8966,#sony have agreed to foc repair a 3 yo vgnz21m laptop with a gpu fault for one of our customer needle to say he is well,1.0
8967,samsung unveils soccer star messi a captain of campaign #samsung #enough #money #to #make #agency #noscript,1.0
8968,foot up #comfy #feet #couple #christmas #romance #iphone #iphone4 #iphoneography #ios #photooftheday #phot,1.0
8969,warning ios7 update make your wallpaper setting stupid i hate it my android phone had it and i hated it still do #apple,0.0
8970,i feel the victoria and so did my phone#instacollage #iphone #imsg #emojis #sick #noschool,0.0
8971,same case chuss gift by chaudary2010 #harry #adam #davis #gift #case #iphone #huwawei ,1.0
8972,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life february 24 2017 at 0,1.0
8973,im ready for all my concert now #sony #cybershot #dsch90 #concerts #christmasgift #camera,1.0
8974,#samsung #extrañasimpresiones fun mistery and close to 88k view in about 36 hr #mediacontent,1.0
8975,#new #4k video of #katchafire #performing who you with #live at #mangawhai #nz #kiwimusic #chill #reggae #dub #roots #soul #summer #music #2018 #gig #show #concert #2018 shot with #sony #xperia xz #premium #follow prestigemedia4k katchafire pictwittercomkzokkms6yg,1.0
8976,chill time #airforce #abs #fit #fitness #cute #handsome #cod #gamer #game #youtuber #youtube #selfie #sony # pictwittercom9e3lxl2o0m,1.0
8977,#new #iphone #case #queen #of #texting my #mum #pink #cute #christmas hasnt ended,1.0
8978,photo my sunday morning #vscocam #kids #smile #sunday #wefie #instagram #instaplace #jakarta #sony,1.0
8979,iphone charger suck i refuse to buy wire number 3 ive only had this since christmas #apple,0.0
8980,world most expensive cellphone plagued by dropped call and poor service #apple #iphone #att,1.0
8981,with #samsung gear #vr shae you are transported to a world where you are #healthy and #fitpictwittercom7nyvhhf7ay,1.0
8982,check out apple iphone 6 6 gel and 50 leather case various coloursConfusion new  ebay #case #cover #apple #cheap #deal #twitter #mobile #wednesday #onlineshopping,1.0
8983,i hate itunes due to it freezing every time i 1Confusion play a song 2Confusion plug in my ipod and 3Confusion glance at it,0.0
8984,happy birthday brooo when ur parent understand the importance of gaming and gift my brother a ps4 #dubai #uae #birthday birthday #yay #excited #ps4 #sony #gaming  ,1.0
8985,photo #iphonesia #iphone #instagood #instagram #photooftheday #tweegram #iphoneonly #igers,1.0
8986,checking out the curved tv at the #samsung booth in the athlete village #ourgamesourpride pictwittercoma9lbkkvy42,1.0
8987,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life october 07 2017 at 07,1.0
8988,haha she wa probably around 8 month here Tearsofhappiness #baby #apple #smile #cute,1.0
8989,#news iphone app video review pixn love rush #iphone #pixn #review #rush #internet #tech,1.0
8990,1980s throwback hahah #new #sony #headphones #new #gokwan #glasses #nerdy #great #day #selfie,1.0
8991,i just got tue samsung galaxy s9 plus so happy man #samsunggalaxys9plus #galaxys9 #newphone #samsung,1.0
8992,the apple of my eye #apple #picking #farm #nofilter #fall #autumn #thanksgiving #family,1.0
8993,time to work #me #photograph #sony #cameraphone #selfie #fun #work #graphicdesign,1.0
8994,king of bitch #king #boy #fun #samsung #gayboy #guy #s3 #cute #timber #hair #like #me #gay,1.0
8995,#new #phone #samsung #galaxy #s3 #mizip #present dom mizip,1.0
8996,reallyreal w #photobooth for #iphone #ipad #dating #college #sorority #single 3z pictwesbpictwittercomls16vvy9w4,1.0
8997,smile for dinner#dinner #spoon #fork #smile #instago #instapic #picture #samsung #note2,1.0
8998,it so beautifull #girly #adventure #fun #beautiful #adventure #ig #igers #instagram #samsung,1.0
8999,i owe then my beauty #celery #apple #parsley #cucumber #spinach #lemon #ginger #mint #fit,1.0
9000,gsmarenacom #spending so much on this #device and you get this not to hear that #apple,0.0
9001,early christmas present from my dad # #tv #samsung #32inch,1.0
9002,one of my favorite view phil #recording #microphone #akg #iphone #music #surprises #friends ,1.0
9003,google chrome  #«¥ #android #games #news #ios #apple #iphone,1.0
9004,cool girl for you #ff #foodporn #dj #tokyo #apple #apps #gameofthrones #gaming #newyork #play #samsungpictwittercomprgdfy0nai,1.0
9005,thanks to #apple for replacing my 1st generation ipod nano with the newest nano model 6gConfusion,1.0
9006,#sony you suck term and condition are longer than my mortgage agreement and everytime i turn on the ps3 it take an hr to update,0.0
9007,#gellybean upgrade on my #samsung s3 ha been wonderful with reduced app start up time new top panel interface it make me,0.0
9008,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life april 08 2018 at 0700am,1.0
9009,wilshereloveee ive turned vibrate off and it continues to do it iphone maybe your phone start the end of the world,0.0
9010,any idea to make the next release of pulsemeter more fun and useful #iphoneapps #iphone #app #hate,0.0
9011,#apple big bosstim cook #i am sorry about the #i map #i apologize 5m people bought #iphone 5 it go #googlemaps,1.0
9012,#eminem #hiphop #rap #iphone #music #like #follow #followme wonderland,1.0
9013,i am to report that after spending the night in subzero temperature buried in the snow my itouch still work #apple #quality,1.0
9014,sureprise bday gift from daddy makasiii paaa KissHappyfaceorsmiley #samsung #birthdaygift #latepost ,1.0
9015,when is #apple going to get rid of #att they are so behind in technology im #confused here why keep them,1.0
9016,immigrating to mac #apple #macbookpro #mac #book #pro #apple ##,1.0
9017,river sittin leslyevargas #river #beer #sunshine #iphone #selfie #wifey #wife #inlove #instadaily #i,1.0
9018,100 door return  #«¥ #android #games #news #ios #apple #iphone,1.0
9019,just got a new smartphone thanks dad hehe #excited #sony #xperiazr,1.0
9020,straight never heard of it #selfiesforlesbiansjpg  #colour #autumn #nature #iphone #selfiesforlesbiansjpg,1.0
9021,street shot #portrait #shoot #shooting #tfp #tfpmodel #tfpshooting #model #modeln #camera #kamera #fun #fotografie #photography #fotograf #photograph #hobby #fotoshooting #photoshooting #sony #sonyalpha #sonya6500 #sonya7ii #kaiedel #artofpo pictwittercomjlnsuotdr1,1.0
9022,#hateapple i cant work with my 2 year old iphone and 7 year old macbook pro any more toooo slowlyyyyy,1.0
9023,kellyheartmfc apple is supposed to be a worldwide companyyoud think that they would accept them Laughing Out Loud,0.0
9024,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life august 24 2017 at 07,1.0
9025,that i hear your work everywhere i go #iphonecommercials #iphone #work #bbc #mycar #youtube super proud #indigenous ,1.0
9026,new phone cover is prettier than you #ariel #iphone #iphone5 #disney #apple #underthesea #aw #cute pictwittercom7mqhg8lpby,1.0
9027,looking of direction in calgary with apple map and get direction to nebraska ## #apple #maps,0.0
9028,photo #with #soraya #lift #going #to #the #movie #samsung #tiger #rbm #yeah #blabla,1.0
9029,my brand new 75in #samsung #smart #tv with #sound bar is all set up time to #relax #sleep,1.0
9030,zebra love for your #ipad #iphone get free economy shipping on 50 order use code,1.0
9031,check out show some #instagram and go #follow #top #free #iphone #games #webstagram,1.0
9032,sound of thunderstorm for #iphone and #ipad #meditation #health #relaxation #life #nature #yoga pictwittercomwt4cisgq3k,1.0
9033,my eye #brown #eye #face #summer #sun #sony #camera #instagram #dont #worry #be,1.0
9034,dear #apple why do my charging cable work one day and not the next when i have changed nothing #stupid #annoying #iphone #4s,0.0
9035,#sony pc #headphones out on #auction on grab this opportunity and place your bid immediately bidding,1.0
9036,dont you hate when that happens #iphone #mobile #marketing #web #photography #smile #instagood,1.0
9037,apple drone stop it #apple we know You #applecrap,1.0
9038,timelapse from last week #wedelh¬tte #zillertal #mountains #timelapse #iphone #holiday,1.0
9039,thank you for all the support in 2016     #2016bestnine #apple #iphone,1.0
9040,this is how my mother and i usually communicate #convo #iphone #mommy pictwittercom0qz5q03m,0.0
9041,# my parent are crazy early bday gift #samsung #galaxy #tablet #10inches #crazy #andro,1.0
9042,google chrome is being stupid so now i have to use safari just a reminder of how stupid macbooks are apple #onlygoodforipods,1.0
9043,siri aint got time for that #siri #iphone #photooftheday #tagsforlikes #bestoftheday,1.0
9044,ljrcoughlan cheer bud but ala it my own fault took my frustration out on this apple #hatemacsandmacpictwittercomafmxbrvkj8,0.0
9045,one of my favorite picture of myself #instagood #iphone #headphones #25m #followme #win #np,1.0
9046,follow capetownsup on instagram #sup #surf #fun #capetown #funny #sexy #me #samsung pictwittercom6tl12rt2jf,1.0
9047,got new camera ytretweets digitalcameraw sony sonyxperia sonypictures #vlogging #bettertogether #sony #cameras,1.0
9048,tonight sunset #sky #clouds #personal #daily #life #photography #iphone #iphoneography #iphonesia #sunset,1.0
9049,my student #birthday birthday #g¬n¬nzeti #g¬n¬nmaneti #likey #instagram #twitter #sony #video #snapchat #tagsforlikes #days #picofthedaypictwittercomodix5kj9zg,1.0
9050,perphone the #iphonecase #iphone #iphoneonly #perfume #fashion #lifestyle #cool #travel #beauty #bbloggerpictwittercomycmqit4ntb,1.0
9051,terrellowens would my new antoine dodson #iphone app talking antoine check it out ,1.0
9052,photo #laundry #time #lol #random #dirty #clothes #home #hate #like #instigram #iphone #phone,1.0
9053,apple timcook i have been having issue with my iphone 7 for month and apple isnt doing anything to eliminate the issue by upgrading my phone #loyaltydoesntpay #apple #longtimecustomer #defective7,0.0
9054,trust the timing of your life  #cathsvacay #africa #tanzania #zanzibar #nungwi #pacificocean #paradise #perfectwater #summer #summereighteen #girls #rodolfo #iphonex #august17th ,1.0
9055,skype with you #seb #skype #ipad #night #iphone #boys #gay #guys #crazy #tong #smile #boyfriend,1.0
9056,dear imessage why do you continue to forsake me i am not getting lot of the imessages that are being sent to me apparently iphone,1.0
9057,#tbt the beganing of freshman year Laughing Out Loud #music #iphone #nerddy #aero,1.0
9058,morning #tubeproject #0720 #london #subway #underground #tube #metro #bynatachahorn #iphone,1.0
9059,time to invest in the iphone 5 killing my phone in the morñing #glitchypieceof# #samsungsucks# #samsung #shitphone #galaxys3,1.0
9060,awesome my phone at 20 and iet it off the charger an hour and a half ago #iphone #pieceof# #ios7,0.0
9061,finally my new note 3 #finally #samsung #galaxy #note3 #galaxynote #galaxybluetooth,1.0
9062,the forbidden fruit when gifted taste even better #apple #sydney #fangirl #jobs #georgestreet,1.0
9063,dear #apple #fuckyou for raping my #iphone with your latest #ios update now i have to avoid so much b when trying to just snooze an alarm,0.0
9064,#iphone #apple watch #apple product #imusthavetech check out the store there is much more,0.0
9065,new arrives Happyfaceorsmiley for the sound of my life #headphones #music #sony #beats #b# #makebelieve,1.0
9066,new cover #cover #samsung #galaxy #s3 #lte #i9305 #new #autunno #autumn #happiness,1.0
9067,thesuthrngent everywhere but itunes gotta pull out my old cd and start reburning,1.0
9068,life is easy we make it harder #aceoflife #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,1.0
9069,newneo steve job legacy is intact cant compete on the popularity front so try to sue the opposition into oblivion,1.0
9070,sunset one minute ago #samsung #dezeekust #buienradar #holland #stormhour #zeeland #natuurmonumenten pictwittercomqtdx1hots9,1.0
9071,follow on instagram please dailyquootes #fashion #quotes #quote #citation #fun #funny #pink #iphone,1.0
9072,is there a reason my ipod is being slow a fuck,0.0
9073,giant cassette v small cassette #samsung #note2 #blackberry #bold2 #cassette,1.0
9074,dear #apple why doe #ios4 #suck so # #bad on the 3g #iphone love and kiss kevin,0.0
9075,30 minute with apple and they tell me i have to get my phone cleaned and fix and restored,0.0
9076,#birthday #sony #walkman #10 #retro #accessories for cassette #connoisseurs  #in,1.0
9077,attn #apple please fix your ducking autocorrect im sick of this shut you ducking add hole #iknowbetterthanyouphone,1.0
9078,photo i have my phone back #swagger #samsung #yeah taken with instagramConfusion,1.0
9079,hmmm i might actually have to get one #hateapple the ipad ha broken my brain o x lion will help fix it,0.0
9080,ps3 died this morning oh would you believe the ps4 is coming out very soon planned obsolescence #sony #ps3 #ps4 #dead,0.0
9081,whats the deal with all these little picture icon that people are putting on their tweet im guessing it an iphone thing,0.0
9082,why are there two a in my last tweet iphone ,1.0
9083,thank you daddy for my new phone #samsung #galaxy #s3 #samsunggalaxys3 #yes look lyricalrevoluti,1.0
9084,# i guess i have to actually set up itunes why wont you work with medium player stupid phone,0.0
9085,this bad boy is finally mine Happyfaceorsmiley x #xperiaz #sony #sick #black,1.0
9086,he such a cutey #cute #handsome #man #cinema #battleship #cap #iphone #bighands #film #movie #him,1.0
9087,good night everyone #night #beautiful #bestmoment #september #dior #instagram #iphone,1.0
9088,i got this new watch face for my smart watch ghaa i love it #samsung #fallout #fallout4 #pipboy #smartwatch #samsunggalaxy pictwittercomwyk88h3qmo,1.0
9089,two of my wishlist fulfilled #samsung #fujifilm #note #instax #galaxynote #note8,1.0
9090,31 way to make a girl smile #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,1.0
9091,trying the bt keyboard and #trackpad this will add nicely to my #workflow #iphone #ipad #mbp will blog soon #apple,1.0
9092,today wa a really good day #goodday #summer #vibes #enjoy #moment #tattoo #girl #smile #soft #mood #drink #bloodycaesar #new #clothes #brand #style #nofilter #music #iphonex ,1.0
9093,loving my #samsung it even know what i want to text,1.0
9094,perfect gift from supervisor #rossorulez #xperia #xperiaxzpremium #rosso #sony #beauty pictwittercomah4eohhk7a,1.0
9095,falling in love with her d #sony #experia #m #new #handphone #september #2013 #nice #good,1.0
9096,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow eg,1.0
9097,focus on what make you click by #samsung #galaxy #c9pro #potraitmode #photo lab,1.0
9098,oh sunny day 2 #metromanb7 #weekdays #selfie #friends #foes #friday #iphone #spawn r #art #purpose #nature #humanity #piano #music #passionpictwittercomt2chmzxn1n,1.0
9099,new smartphone feeling happy like a child on christmas #samsung #smartphone,1.0
9100,sometimes #apple suck want to but a new iphone which i know they have in store but must buy and pay online so no tradein,0.0
9101,yeah thats me on the lady room hihihi #justme #solo #selfie #android #sony #smile,1.0
9102,apple stole my music no seriously  via vellumatlanta #itsmymusic #keepyourhandstoyourself,1.0
9103,white chocolate dream lovelavonne #coffeebean #coffee #iphone4s #iphone #instagram #shades #drink,1.0
9104,gave #osx a good try for a few month but time to say goodbye since it ha now utterly fucked up on a simple update cheer #apple,1.0
9105,refreshing #vitaminwater #drink #raspberry #apple #nice #cool #thirsty #refreshing #college,1.0
9106,dear #apple if i receive a text message during a phone call i should be able to end the call without dismissing the text alert,0.0
9107,hello baby welcome #newbaby #newtoy #mine #forevergamer #ps4 #gamer #sony #playstation4,1.0
9108,#android and #samsung rock rt girly1088 i love discovering new thing about my #samsung Happyfaceorsmiley #android,1.0
9109,love to be with samsung samsung mobile #samsung #members #fan #party #with #galaxy #note #note9 #fanparty #withgalaxy #samsungmembers #embassadors #samsungembassadors #fantastic #superfantastic #hyatt ,1.0
9110,we blame bieber #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9111,double girl HappyfaceorsmileyConfusion cy koy by bos #racerteam #portrait #smile #sony #visrutphotography,1.0
9112,so bc ios8 is stupid i cant post any of my picture from over a month ago #livid,1.0
9113,rt katiemillman clivemulligan ianmcalvert i might have fixed it hooray for me see kaite you are our #no1businessguru,1.0
9114,fuck apple and the amber alert it 3am man im sleeping #apple,0.0
9115,juicy pant booty a  #cute #instagram #instagramers #iphone #iphone4 #iphoneonl joa building,1.0
9116,f1racingmag britishvogue over 600 glossy page to devour face it ipads cant cut it #oldschool pictwittercomoablqe8r6n,1.0
9117,say it all #snowwhute #christmas #countdown #trustno# #someecards #witch #apple #,1.0
9118,my new baby Heart #camera #sony #me #teen #blonde #blueeyes #ootd #smile #new it,1.0
9119,uhhh why isnt my imessage working for this one person smfh #imessage #iphone #ios7 #apple,1.0
9120,rt if you think that #iphone6 is suitable for trash place #retweet #apple #products,0.0
9121,love it when my phone randomly break i have to get a new one and i loose all my picture #thankssomuchapple #iphoneprobs,1.0
9122,#apple store wa very fast in germany #macbook refurbished arrived today in perfect condition i assume it wa a brand new one,1.0
9123,drove past #apple store in #santan 4 #ipad but line long aunty angel fell asleep 5pm on a fri really #apple You right now,1.0
9124,happy mother day mothersday #sunday #weekend #mommy #daughter #iphone #samsung #neulook,1.0
9125,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 1Confusion5,1.0
9126,you must try these ontario apple chicken turnover from the ontario apple grower #healthy #food #healthyfood #cleaneating #diet #fresh #produce #fruits #healthyeating #tasty #foodie #chefmode #freshfood #yum #goodlife #delicious #baygrowers #holidays #festive #apple pictwittercomusjnowk9sk,1.0
9127,#hello #instagram im back #boy #music #musica #sony #vans #picoftheday #followers #follow,1.0
9128,apple loses uk tablet design appeal versus samsung #goodnews #goodnews #goodnews,1.0
9129,my collection captured by iphone 5 #iphone #happiness #apple #iphone3gs #iphone4,1.0
9130,two apple and quiet girl lick #girl #apple #lick ## #bra #triumph #naked #warmth,1.0
9131,cannot believe #threeuk do not have plan to support #apple #watch series 3 #lte what are you going to tempt me with ee #not,1.0
9132,amazing gift to start the holiday #blessed #iphonex #goldenmoments #lifeismagnifique,1.0
9133,richard branson on using social medium to connect with customer #ff #friends #gratitude #ipad #iphone #news,1.0
9134,friend who work a a team #friends #samsung #friendly #life #team #phone #tablet #jp ,1.0
9135,people please dont dwnload the #apple store app fr app store if You open app it will create a mini #blackhole that will your #phone in,1.0
9136,youve got to be kidding me please can i install a big gross fat client to view a few line of data,1.0
9137,rt irfandesign rt dealsplus win an #apple macbook air just retweet this and follow dealsplus to win,1.0
9138,live snow storm move north after #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
9139,i cant see any of my at reply on twitter now because this fucking iphone update ruined my phone gonna try undo it now,1.0
9140,bladdy gorgeous #uk #general #picture #good #god #nice #day #family #today #rain #sony #sonynex5n #vi,1.0
9141,just looked at launchpad in osx lion for the first time it made me hate apple that much more #apple,1.0
9142,restoring my phone and none of my stuff got saved #nocontacts #nophotos #noapps iphone,0.0
9143,cheer to the fucking weekend #booze #livelife #drink life #samsung #htc #enjoy #instapic #insta,1.0
9144,like a child #phone #case #yellow #minion #me #galaxy #samsung #child #cute #fashion,1.0
9145,#samsung i gave you a try but your #galaxy #android software is shit im going back to #apple and my #iphone6plus is on it way,0.0
9146,i have a pretty nifty background Happyfaceorsmiley #emblem3 #keatonstromburg #iphone #background,1.0
9147,which one i seriously need help #flowers #thoughts #backgrounds #wallpaper #samsung #galaxy,1.0
9148,lovin purple #purple #sony #xperia #cogitowatch #smartwatch #colors #match #joyeveryday,1.0
9149,i could type the dictionary on an android give me an iphone and i text like im three #ihateapple #ireallyhateapple,1.0
9150,rt xerinhx awesome intext keha reference by yours truly #lyrics #iphone,1.0
9151,not bad d #spinnycircle #android #apple #smartphone #games #fun #highscore #beatme ,1.0
9152,amor #meuamor #instalike #instasize #instagram #manha #likes #iphone #iphone6 #instagram,1.0
9153,#weekend #shopping #best #offer #uae #techlink #samsung visit your nearest techlink uae retail outlet,1.0
9154,io 8 is really fucking buggy #apple #ios #bad #meme #money #minecraft ##old #awsome,0.0
9155,dear apple please make a browser that doesnt use over 2gb of virtual memory on my system it get really really slow #apple #safari,1.0
9156,bife52 just had to try it when i read about it lolololz,1.0
9157,first pic on the s4 finally thank You heaven #samsung #s4 #godstime #latenight,1.0
9158,iphones are a piece of # how are you gonna sell people something when you know it gonna break ## #apple #iphone4,0.0
9159,dr andrew is in the house use the link to #askdrandrew q on #dating #relationships #datingadvice #download the shoppinglist #app for #iphone purchase or #download the book here pictwittercom9qcow9pbm6,1.0
9160,team apple rt jordiemag hello baby mac Winkorsmirk #apple #mac #newpurchase,1.0
9161,cant wait to unbox this #apple #iphone6plus #128gb #spacegrey #thebiggerthebetter #applefan,1.0
9162,hero of war orcs v knight  #«¥ #android #games #news #ios #apple #iphone,1.0
9163,a word of warning if you like having artist art in artist view in #itunes then do not update to the latest version #apple,0.0
9164,i freaking love this phone im in again i didnt realize how heart broken i wa with out my #iphone,1.0
9165,one of the best and practical birthday gift i ever received thanks justinylb #sony,1.0
9166,#hateapple 2ng ipod getting the update to io 43 basically no apps nowchris chrispirillo googleappsdev,0.0
9167,under the sea #sea #mermaid #sky #2012 #agua #water #art #iphone #photo #picoftheday #time #me #minute,1.0
9168,#stevejobs advice stay hungrystay foolish #apple #iphone #powerofthought #stanford #life #suffering,1.0
9169,the woman staff in the apple store have always been helpful to me the men havent they always brush me off with some excuse,0.0
9170,just ordered my new #iphone i m Thank You #apple in memory of #steve job,1.0
9171,speako pfft wouldnt have one if i wa paid haha Heart,0.0
9172,stupid computer isnt working now i cant watch one tree hill,0.0
9173,itunes wa not installed correctly oh really #apple just what did you do with my msvcr80dllyou never had a problem with before,1.0
9174,beautiful blue sky in london this morning #stylist #london #studio #shoot #sony #gaming ,1.0
9175,emilydeeks my ipod ha broken and now my phone and laptop are slowly dying  #blasphemy,0.0
9176,yeah my phone just facetimed mike on it own and i wasnt even touching the screen #apple #iphone6,0.0
9177,herbetrades #cheapsmartphones store #weekend #sales new #unlocked #samsung s6 32gb g920f white #quad#core 16mp #camera #smartphonepictwittercomu1vdz7ckiu,1.0
9178,zero9dp so yesterday i complained about #apple specifically appstore today my contact disappear for no good reason from my #iphone,0.0
9179,forgot how long it take iphones to turn on once you let them die apple,0.0
9180,even with a heat index of 105 we managed to get a ride in #family #son #littleman #kiddo #bikeride #biking #bikes #health #healthylifestyle #healthyliving #exercise #familyfun #apple #iphone #iphone #iphone7pictwittercom89a6ztinmd,1.0
9181,download the #lordsiva app now in #appstore #iphone #ipad #indiana #love #mahashivaratripictwittercom2k8bxf5eu9,1.0
9182,planet doug #compassion #2012 #iphone 3 skin from #zazzlecom #speck #politics,1.0
9183,sheer annoyance at seeing that appear while attempt to facetime #apple #meh,0.0
9184,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life august 24 2018 at 0700am,1.0
9185,#i #justinbieber #apple #ipad #iphone march 31 2011 at 0201ammarch 31 20 #intechbb,1.0
9186,who doesnt love free stuff #free #freestuff #drfreestuff #starbucks #apple #giftcard #followme #win #food pictwittercombkirnozfsf,1.0
9187, l o v e  #apple #fresh #fruits #starkinson #red #iphone #iphoneonly #followme,1.0
9188,peace #apple #pipe #applepipe #weed #flavoured #peace #gooddays #amphotography ,1.0
9189,working happy sunday#sunday #work #working #mariamartiblog #mmb #samsung #blog #goodday,1.0
9190,you can track my every move you can tell me where my parked car is located you can categorize my picture without my knowledge but you cant tell me what email i used with my broken iphone apple applesupport #applesucks #samsung #lostpictures,0.0
9191,panorama shot on iphone #tagsforlikescom tagsforlikes #instagood #tweegram #photooftheday #iphone,1.0
9192,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow 4zd,1.0
9193,why do headphone have the need to stop working in one side #wasteofmoney #apple,1.0
9194,light are around me #lights #room #colorful #christmas #iphone #hi #merrychristmas #merryxmas,1.0
9195,#thanksgiving from the whole #big #apple #juice of #new #york ,1.0
9196,mimsiesky yes apple official stance is fuck you should had backup,0.0
9197,hey is anyone else having pebble with their imessage my phone and ipad wont send #stressin,0.0
9198,again in the popular#iphoneography #iphonesia #instagram #iphone #iphone4 #photooftheday #popular #,1.0
9199,stuck at work late doing someone a favor and unlocking their iphone #neveragain #niceguysfinishlast,1.0
9200,san francisco bridge #photooftheday #me #sf #like #iphone #california #nofilter #bridge #look,1.0
9201,# yeah it did slowdown and everything is crashing it feel like im using a phone with android gingerbread problem,0.0
9202,birthday gift from hubby bebek soooo happy #birthday #gift #mirrorless #camera #sony ,1.0
9203,are you #competitive then youll this #game rush to booth cc113 to win exciting prize #thelivechatpeople #gitex2017 #ipod #iphone pictwittercomd73goe73d7,1.0
9204,i love you #couple #sunset #padangpadang #beach #holiday #instagram #samsung #galaxycamera,1.0
9205,i got it up to da galaxy #samsung #galaxy #s6 #release #smartphone #future #woopwoop,1.0
9206,update i gave xperia back and i received a huge chocolate Winkorsmirk #so #sony #xperia #proud #of,1.0
9207,umm so fuck you apple im losing faith in all your product #apple #charger,0.0
9208,freeshipping get in loser #phone #case by moop  #funny #sarcasm #loser #ufo #iphone #cases #top #tshirts,1.0
9209,cool girl for you #ff #foodporn #dj #tokyo #apple #apps #gameofthrones #gaming #newyork #playpictwittercomwmur0veyny,1.0
9210,who the fuck put spoiler in a trailer for a year old game #e3 #sony,1.0
9211,my eye #eyes #brown #beautiful #amazing #colors #effects #retrica #samsung #photo #like #likepost #follow  pictwittercomrpnp92skkz,1.0
9212,shae671 another phone case #gameboy #legit #iphone #case #nintendo #simple,1.0
9213,my new cel #cellphone #white #iphone5 #iphone #apple #style #case,1.0
